timestamp,transaction_id,product_id,product_name,category,quantity,unit_price,total_amount,region,customer_id,payment_method,is_anomaly
2025-11-16T15:03:03,TXN-20260107195808988237-FE010A,PROD-FOO-0008,Bottled Water,Food & Beverages,1,32.32,32.32,Asia Pacific,CUST-3FB45F3D,Bank Transfer,False
2025-11-16T15:19:05,TXN-20260107195810628869-B403B0,PROD-HOM-0009,Curtains,Home & Garden,1,104.87,104.87,Asia Pacific,CUST-691E2DE5,PayPal,False
2025-11-16T15:22:05,TXN-20260107195809789958-FF6C1D,PROD-CLO-0004,Sneakers,Clothing,2,73.59,147.18,Asia Pacific,CUST-E268717C,PayPal,False
2025-11-16T15:31:47,TXN-20260107195810141241-D79BFA,PROD-SPO-0006,Backpack,Sports & Outdoors,1,99.75,99.75,Asia Pacific,CUST-D36FD970,Bank Transfer,False
2025-11-16T15:52:30,TXN-20260107195809290779-CAFB42,PROD-ELE-0009,Monitor,Electronics,1,281.7,281.7,Asia Pacific,CUST-728CE85D,PayPal,False
2025-11-16T15:58:54,TXN-20260107195810480596-2AA673,PROD-HOM-0007,Bath Towel Set,Home & Garden,2,87.58,175.16,Europe,CUST-6D16C61F,PayPal,False
2025-11-16T16:12:53,TXN-20260107195809885002-9E1B86,PROD-CLO-0001,T-Shirt,Clothing,1,63.88,63.88,Europe,CUST-3C8F3BD8,Bank Transfer,False
2025-11-16T16:15:32,TXN-20260107195808766297-99F226,PROD-FOO-0010,Nuts,Food & Beverages,1,23.14,23.14,North America,CUST-4A39F3E9,Digital Wallet,False
2025-11-16T16:47:29,TXN-20260107195809784947-D095BA,PROD-ELE-0001,Wireless Headphones,Electronics,1,349.2,349.2,Europe,CUST-246719F0,Debit Card,False
2025-11-16T17:29:39,TXN-20260107195810460380-457A66,PROD-ELE-0003,Laptop,Electronics,1,205.15,205.15,Europe,CUST-9F29BF2E,Debit Card,False
2025-11-16T17:41:42,TXN-20260107195810434419-FEE3F4,PROD-ELE-0008,Gaming Console,Electronics,2,347.97,695.94,Middle East & Africa,CUST-DA50CDFE,PayPal,False
2025-11-16T18:06:21,TXN-20260107195810356666-75F44B,PROD-FOO-0005,Snack Pack,Food & Beverages,2,23.44,46.88,North America,CUST-8CB7EEFC,Bank Transfer,False
2025-11-16T19:46:09,TXN-20260107195810174233-36C6DA,PROD-CLO-0004,Sneakers,Clothing,2,63.64,127.28,Europe,CUST-9C89663A,Debit Card,False
2025-11-16T19:59:43,TXN-20260107195808779298-71C6AB,PROD-CLO-0008,Sweater,Clothing,1,85.48,85.48,Asia Pacific,CUST-FCDD6C58,Digital Wallet,False
2025-11-16T20:06:17,TXN-20260107195809521947-E209F9,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,2,31.3,62.6,Latin America,CUST-E992533B,Credit Card,False
2025-11-16T20:31:06,TXN-20260107195809326257-554689,PROD-ELE-0006,Bluetooth Speaker,Electronics,2,151.29,302.58,Europe,CUST-00D26C64,Debit Card,False
2025-11-16T21:57:22,TXN-20260107195809599486-0F834C,PROD-SPO-0003,Running Shoes,Sports & Outdoors,2,55.51,111.02,North America,CUST-F69721ED,Credit Card,False
2025-11-16T22:19:55,TXN-20260107195810608906-D0A6FB,PROD-CLO-0007,Shorts,Clothing,1,56.97,56.97,North America,CUST-284E18E7,Debit Card,False
2025-11-16T23:37:22,TXN-20260107195810746704-6CEC81,PROD-ELE-0003,Laptop,Electronics,1,266.63,266.63,Asia Pacific,CUST-4BEF309B,Credit Card,False
2025-11-17T00:50:23,TXN-20260107195810684885-6CBB21,PROD-FOO-0010,Nuts,Food & Beverages,1,23.05,23.05,Europe,CUST-95E4EDD0,Credit Card,False
2025-11-17T01:36:09,TXN-20260107195810565901-CF2B1C,PROD-CLO-0010,Cap,Clothing,2,33.26,66.52,Europe,CUST-442F1BEB,Digital Wallet,False
2025-11-17T02:32:12,TXN-20260107195809447878-E28C39,PROD-CLO-0010,Cap,Clothing,2,49.5,99.0,North America,CUST-731F61A1,Digital Wallet,False
2025-11-17T03:08:41,TXN-20260107195810329597-A15342,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,58.06,58.06,North America,CUST-9921C193,Debit Card,False
2025-11-17T04:29:52,TXN-20260107195809571511-FB6091,PROD-CLO-0004,Sneakers,Clothing,1,42.78,42.78,Asia Pacific,CUST-EA443786,Credit Card,False
2025-11-17T05:00:11,TXN-20260107195810156150-5CC85A,PROD-ELE-0006,Bluetooth Speaker,Electronics,3,327.51,982.53,North America,CUST-7143A095,Credit Card,False
2025-11-17T05:28:09,TXN-20260107195808987567-0F709A,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,1,33.57,33.57,North America,CUST-34B425F9,Digital Wallet,False
2025-11-17T06:21:33,TXN-20260107195810086769-E3CB08,PROD-ELE-0010,Keyboard,Electronics,3,250.56,751.68,North America,CUST-D9575663,Credit Card,False
2025-11-17T06:41:55,TXN-20260107195809337768-EC759D,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,287.52,287.52,North America,CUST-ADAEED6F,Credit Card,False
2025-11-17T08:55:13,TXN-20260107195809615730-394EA4,PROD-FOO-0009,Juice,Food & Beverages,2,15.13,30.26,North America,CUST-925DB6A5,PayPal,False
2025-11-17T09:14:27,TXN-20260107195809117230-B88687,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,2,28.8,57.6,Latin America,CUST-E895F871,Debit Card,False
2025-11-17T09:28:58,TXN-20260107195810642673-8A4FDF,PROD-HOM-0003,Throw Pillow,Home & Garden,2,114.42,228.84,Latin America,CUST-8B96DA0D,Digital Wallet,False
2025-11-17T12:06:37,TXN-20260107195810433897-9BC64A,PROD-SPO-0009,Resistance Bands,Sports & Outdoors,2,92.5,185.0,Europe,CUST-BBFA70A5,PayPal,False
2025-11-17T12:23:14,TXN-20260107195809088609-36101B,PROD-CLO-0002,Jeans,Clothing,1,85.49,85.49,Asia Pacific,CUST-2F1EDF21,Debit Card,False
2025-11-17T12:25:04,TXN-20260107195810023949-5A5D5A,PROD-SPO-0003,Running Shoes,Sports & Outdoors,1,72.09,72.09,Latin America,CUST-31FB851B,Bank Transfer,False
2025-11-17T12:36:32,TXN-20260107195808949901-FF395C,PROD-HOM-0010,Vase,Home & Garden,1,65.02,65.02,Asia Pacific,CUST-6F512AEC,Bank Transfer,False
2025-11-17T13:18:26,TXN-20260107195809279358-C0C9BB,PROD-CLO-0002,Jeans,Clothing,3,55.21,165.63,Middle East & Africa,CUST-90ED9C80,Debit Card,False
2025-11-17T13:49:59,TXN-20260107195808689426-E8B628,PROD-FOO-0001,Organic Coffee,Food & Beverages,5,28.1,140.5,Europe,CUST-CBF7C481,Credit Card,False
2025-11-17T14:28:48,TXN-20260107195809630222-0286B9,PROD-ELE-0002,Smartphone,Electronics,1,417.06,417.06,Europe,CUST-C55CF685,Credit Card,False
2025-11-17T14:48:29,TXN-20260107195808869556-BBCF44,PROD-FOO-0001,Organic Coffee,Food & Beverages,4,25.01,100.04,Europe,CUST-C291CC0D,Digital Wallet,False
2025-11-17T14:52:37,TXN-20260107195809400616-86DADF,PROD-BOO-0008,Journal,Books & Media,1,24.57,24.57,Asia Pacific,CUST-A69E5E18,Credit Card,False
2025-11-17T14:56:56,TXN-20260107195810088590-4EA24C,PROD-ELE-0005,Smart Watch,Electronics,1,364.39,364.39,North America,CUST-AF99BA65,Credit Card,False
2025-11-17T15:21:44,TXN-20260107195810200415-8777DD,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,240.12,240.12,North America,CUST-DA50CDFE,Debit Card,False
2025-11-17T16:03:42,TXN-20260107195808982973-43BB0D,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,1,73.0,73.0,North America,CUST-02E30C02,Bank Transfer,False
2025-11-17T17:31:44,TXN-20260107195809935768-16A658,PROD-BOO-0004,Magazine Subscription,Books & Media,2,16.95,33.9,Latin America,CUST-BA1A964C,Bank Transfer,False
2025-11-17T18:00:07,TXN-20260107195810766917-4DA353,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,11.38,11.38,Asia Pacific,CUST-6D8EC9BB,Credit Card,False
2025-11-17T18:20:49,TXN-20260107195810753826-C9C0B9,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,70.86,70.86,North America,CUST-589225B0,Debit Card,False
2025-11-17T18:46:27,TXN-20260107195809776039-987DB4,PROD-HOM-0008,Rug,Home & Garden,2,90.31,180.62,Latin America,CUST-4C46D058,Digital Wallet,False
2025-11-17T19:03:11,TXN-20260107195810257635-FD0A71,PROD-HOM-0003,Throw Pillow,Home & Garden,1,69.61,69.61,North America,CUST-7C37BC2D,PayPal,False
2025-11-17T20:05:27,TXN-20260107195810267587-BF7E87,PROD-HOM-0001,Table Lamp,Home & Garden,1,17.04,17.04,Asia Pacific,CUST-76EEA52F,Digital Wallet,False
2025-11-17T20:07:28,TXN-20260107195810081072-E169D0,PROD-CLO-0007,Shorts,Clothing,2,62.36,124.72,Europe,CUST-5FC07AB6,Credit Card,False
2025-11-17T20:39:53,TXN-20260107195809109236-BA6E7F,PROD-FOO-0004,Energy Drink,Food & Beverages,1,34.89,34.89,North America,CUST-A93FD14D,Credit Card,False
2025-11-17T20:54:52,TXN-20260107195809247114-864A35,PROD-BOO-0004,Magazine Subscription,Books & Media,2,12.33,24.66,Europe,CUST-F18B63F5,Bank Transfer,False
2025-11-17T21:14:14,TXN-20260107195808687167-E9E81D,PROD-ELE-0003,Laptop,Electronics,1,285.82,285.82,Latin America,CUST-6F09AE72,Digital Wallet,False
2025-11-17T21:36:52,TXN-20260107195809881646-F11397,PROD-ELE-0002,Smartphone,Electronics,2,474.68,949.36,Europe,CUST-807343CC,Debit Card,False
2025-11-17T22:16:33,TXN-20260107195809164927-305F0A,PROD-FOO-0001,Organic Coffee,Food & Beverages,1,31.28,31.28,Asia Pacific,CUST-4FE8E34C,Debit Card,False
2025-11-17T22:57:36,TXN-20260107195810630725-C9AF56,PROD-CLO-0010,Cap,Clothing,2,98.73,197.46,North America,CUST-02FC201A,Bank Transfer,False
2025-11-17T23:03:02,TXN-20260107195809492129-4DD43F,PROD-FOO-0005,Snack Pack,Food & Beverages,2,23.61,47.22,Europe,CUST-5299937B,Credit Card,False
2025-11-17T23:09:11,TXN-20260107195810478299-2D5409,PROD-ELE-0003,Laptop,Electronics,1,246.53,246.53,Asia Pacific,CUST-13DE1B68,Digital Wallet,False
2025-11-18T00:16:58,TXN-20260107195808750545-C9BDCA,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,4,35.16,140.64,Latin America,CUST-5D0F8C47,PayPal,False
2025-11-18T00:46:56,TXN-20260107195809990122-C450DA,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,1,27.88,27.88,North America,CUST-F51FDC0B,Debit Card,False
2025-11-18T01:15:30,TXN-20260107195809511218-10EF0A,PROD-FOO-0009,Juice,Food & Beverages,2,19.85,39.7,Europe,CUST-8FA4DD6A,Debit Card,False
2025-11-18T01:37:32,TXN-20260107195810578313-032A71,PROD-CLO-0005,Dress,Clothing,1,93.84,93.84,Asia Pacific,CUST-9CFF86A4,Debit Card,False
2025-11-18T01:40:42,TXN-20260107195809677882-0284B7,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,93.91,93.91,North America,CUST-AC2EE875,Digital Wallet,False
2025-11-18T07:16:25,TXN-20260107195810763009-8B3B16,PROD-ELE-0010,Keyboard,Electronics,1,332.41,332.41,Latin America,CUST-83D4D2F3,PayPal,False
2025-11-18T08:06:09,TXN-20260107195809796457-344A22,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,3,120.06,360.18,North America,CUST-15E8F524,Bank Transfer,False
2025-11-18T08:23:44,TXN-20260107195808778486-274646,PROD-CLO-0007,Shorts,Clothing,1,84.74,84.74,North America,CUST-3D732E6B,Credit Card,False
2025-11-18T09:06:18,TXN-20260107195810092177-13818E,PROD-HOM-0005,Candle Set,Home & Garden,1,111.77,111.77,Latin America,CUST-F2DD8B37,Debit Card,False
2025-11-18T10:03:03,TXN-20260107195810200908-0E2D8A,PROD-ELE-0010,Keyboard,Electronics,1,291.82,291.82,Europe,CUST-76EBD35C,Digital Wallet,False
2025-11-18T10:43:55,TXN-20260107195810516165-02094F,PROD-ELE-0009,Monitor,Electronics,1,325.76,325.76,North America,CUST-8E8033E2,Debit Card,False
2025-11-18T10:46:25,TXN-20260107195810351261-0C4054,PROD-ELE-0005,Smart Watch,Electronics,1,400.4,400.4,Latin America,CUST-7C026705,Debit Card,False
2025-11-18T10:54:02,TXN-20260107195810714706-F31B17,PROD-ELE-0002,Smartphone,Electronics,1,343.19,343.19,Latin America,CUST-C7D129FF,PayPal,False
2025-11-18T11:07:59,TXN-20260107195810533892-E52C67,PROD-CLO-0010,Cap,Clothing,3,55.08,165.24,Europe,CUST-5DF90899,Bank Transfer,False
2025-11-18T11:12:35,TXN-20260107195810400139-187A4B,PROD-HOM-0002,Plant Pot,Home & Garden,1,91.27,91.27,Europe,CUST-0BC5F390,Credit Card,False
2025-11-18T11:13:00,TXN-20260107195809681490-3DE8DE,PROD-HOM-0008,Rug,Home & Garden,1,107.24,107.24,Latin America,CUST-0BE8B549,PayPal,False
2025-11-18T11:14:03,TXN-20260107195810699166-02E33F,PROD-HOM-0007,Bath Towel Set,Home & Garden,1,383.52,383.52,Asia Pacific,CUST-490D1AA4,Bank Transfer,True
2025-11-18T11:37:07,TXN-20260107195809557816-E8F22A,PROD-ELE-0007,Camera,Electronics,1,196.19,196.19,Asia Pacific,CUST-2B82A9F2,Digital Wallet,False
2025-11-18T12:07:45,TXN-20260107195809646225-1A752C,PROD-FOO-0010,Nuts,Food & Beverages,1,21.68,21.68,Asia Pacific,CUST-2925B9A0,PayPal,False
2025-11-18T13:37:06,TXN-20260107195809496819-D883CE,PROD-ELE-0003,Laptop,Electronics,1,275.04,275.04,Europe,CUST-8CF94F5B,Digital Wallet,False
2025-11-18T14:41:02,TXN-20260107195809478718-2EC97F,PROD-ELE-0009,Monitor,Electronics,1,238.87,238.87,Latin America,CUST-A4ED09D2,Debit Card,False
2025-11-18T14:57:23,TXN-20260107195808846254-AB7AF5,PROD-CLO-0006,Hoodie,Clothing,2,56.46,112.92,Asia Pacific,CUST-2378BDEE,Credit Card,False
2025-11-18T15:36:22,TXN-20260107195809782297-491B6E,PROD-CLO-0009,Boots,Clothing,1,77.77,77.77,Europe,CUST-26062B6B,Credit Card,False
2025-11-18T15:41:02,TXN-20260107195810282282-3DD4A8,PROD-FOO-0003,Protein Bar,Food & Beverages,2,13.63,27.26,Europe,CUST-0B906567,Digital Wallet,False
2025-11-18T15:43:15,TXN-20260107195809218027-8D4A3A,PROD-FOO-0002,Green Tea,Food & Beverages,1,23.38,23.38,Asia Pacific,CUST-AAF35E4D,Credit Card,False
2025-11-18T16:14:03,TXN-20260107195809989442-1B1B21,PROD-ELE-0010,Keyboard,Electronics,1,355.43,355.43,Asia Pacific,CUST-8FF381C4,Digital Wallet,False
2025-11-18T17:14:04,TXN-20260107195808757762-40918B,PROD-FOO-0004,Energy Drink,Food & Beverages,1,38.56,38.56,North America,CUST-FCA7E312,Bank Transfer,False
2025-11-18T18:32:15,TXN-20260107195809731504-7BCB27,PROD-HOM-0007,Bath Towel Set,Home & Garden,1,128.5,128.5,North America,CUST-E3426451,Digital Wallet,False
2025-11-18T18:34:35,TXN-20260107195809166117-06FA6F,PROD-HOM-0008,Rug,Home & Garden,2,115.26,230.52,North America,CUST-9A1D5074,Debit Card,False
2025-11-18T19:19:58,TXN-20260107195809467002-CFCE39,PROD-HOM-0004,Wall Art,Home & Garden,1,68.19,68.19,Europe,CUST-CD417F3E,Credit Card,False
2025-11-18T19:28:20,TXN-20260107195810166565-14379C,PROD-ELE-0007,Camera,Electronics,3,349.67,1049.01,Asia Pacific,CUST-6D757107,PayPal,False
2025-11-18T19:37:03,TXN-20260107195809341309-EAE213,PROD-ELE-0004,Tablet,Electronics,2,294.46,588.92,Europe,CUST-11499694,Credit Card,False
2025-11-18T19:49:57,TXN-20260107195809876584-F3C087,PROD-HOM-0004,Wall Art,Home & Garden,1,89.1,89.1,Europe,CUST-E299CAF5,Digital Wallet,False
2025-11-18T20:08:08,TXN-20260107195809316666-D8BCBB,PROD-BOO-0005,Audiobook,Books & Media,1,22.39,22.39,Europe,CUST-DED2D78F,Bank Transfer,False
2025-11-18T20:50:21,TXN-20260107195810513606-B4CF1A,PROD-CLO-0004,Sneakers,Clothing,1,67.66,67.66,Europe,CUST-FFA57C97,PayPal,False
2025-11-18T20:53:27,TXN-20260107195810338602-A3B0F7,PROD-FOO-0002,Green Tea,Food & Beverages,4,26.71,106.84,Latin America,CUST-CC61946F,Debit Card,False
2025-11-18T21:35:35,TXN-20260107195810315247-058BF1,PROD-ELE-0008,Gaming Console,Electronics,2,310.74,621.48,Latin America,CUST-60230090,Credit Card,False
2025-11-18T22:28:42,TXN-20260107195810425786-EB56D8,PROD-ELE-0005,Smart Watch,Electronics,5,255.45,1277.25,Middle East & Africa,CUST-88533F24,Credit Card,False
2025-11-18T22:51:56,TXN-20260107195808759926-ACF33A,PROD-ELE-0008,Gaming Console,Electronics,3,472.76,1418.28,North America,CUST-74F22FEC,Credit Card,False
2025-11-18T23:31:23,TXN-20260107195809476890-F79BC5,PROD-ELE-0009,Monitor,Electronics,1,254.81,254.81,Europe,CUST-56BAD602,PayPal,False
2025-11-19T00:25:57,TXN-20260107195810332279-564CCC,PROD-FOO-0002,Green Tea,Food & Beverages,1,16.41,16.41,Asia Pacific,CUST-82BB3C4A,Bank Transfer,False
2025-11-19T00:26:10,TXN-20260107195808890274-745DE8,PROD-ELE-0009,Monitor,Electronics,1,465.73,465.73,Asia Pacific,CUST-9A1FA162,PayPal,False
2025-11-19T07:58:19,TXN-20260107195808972138-1106DE,PROD-HOM-0009,Curtains,Home & Garden,2,75.29,150.58,Europe,CUST-6F0621C2,Debit Card,False
2025-11-19T08:06:55,TXN-20260107195810093083-527E2F,PROD-HOM-0004,Wall Art,Home & Garden,3,83.7,251.1,Asia Pacific,CUST-D1E26DCB,Debit Card,False
2025-11-19T08:38:09,TXN-20260107195809359431-6BED7A,PROD-SPO-0005,Water Bottle,Sports & Outdoors,2,81.68,163.36,North America,CUST-04DEC0A9,PayPal,False
2025-11-19T09:05:03,TXN-20260107195810100194-1CD88E,PROD-HOM-0004,Wall Art,Home & Garden,2,138.73,277.46,North America,CUST-422ACA6F,Credit Card,False
2025-11-19T10:34:58,TXN-20260107195809369234-D5D86B,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,90.45,180.9,Asia Pacific,CUST-7874B12E,PayPal,False
2025-11-19T10:38:36,TXN-20260107195808908203-75C9AB,PROD-ELE-0005,Smart Watch,Electronics,2,409.89,819.78,North America,CUST-17FC72F4,PayPal,False
2025-11-19T11:39:24,TXN-20260107195809455040-3F79A0,PROD-CLO-0008,Sweater,Clothing,1,82.29,82.29,Europe,CUST-0F1B1273,Bank Transfer,False
2025-11-19T13:18:00,TXN-20260107195809875329-351D23,PROD-BOO-0005,Audiobook,Books & Media,3,23.45,70.35,Europe,CUST-6C822C34,Credit Card,False
2025-11-19T13:48:24,TXN-20260107195809417077-1C990B,PROD-SPO-0006,Backpack,Sports & Outdoors,1,64.83,64.83,Asia Pacific,CUST-AD330089,Credit Card,False
2025-11-19T13:50:25,TXN-20260107195809801609-B11FBB,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,3,72.89,218.67,Europe,CUST-CC7A6738,PayPal,False
2025-11-19T14:07:38,TXN-20260107195810650471-9C19B8,PROD-HOM-0005,Candle Set,Home & Garden,2,107.71,215.42,Europe,CUST-DB085C83,Bank Transfer,False
2025-11-19T15:06:49,TXN-20260107195810468605-69D91F,PROD-SPO-0010,Jump Rope,Sports & Outdoors,5,93.67,468.35,North America,CUST-EC946D2E,Bank Transfer,False
2025-11-19T15:18:02,TXN-20260107195809356174-5A2788,PROD-CLO-0010,Cap,Clothing,2,33.97,67.94,Europe,CUST-8561E7C6,PayPal,False
2025-11-19T15:21:17,TXN-20260107195810621275-EAA370,PROD-ELE-0001,Wireless Headphones,Electronics,1,292.86,292.86,Asia Pacific,CUST-C6C530EF,Bank Transfer,False
2025-11-19T15:38:02,TXN-20260107195809271546-87955A,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,86.24,86.24,Asia Pacific,CUST-A6D77101,Credit Card,False
2025-11-19T16:21:40,TXN-20260107195810578083-249413,PROD-FOO-0002,Green Tea,Food & Beverages,44,2.93,128.92,North America,CUST-27ACB855,PayPal,True
2025-11-19T16:46:39,TXN-20260107195810634980-F73478,PROD-ELE-0009,Monitor,Electronics,2,358.32,716.64,Europe,CUST-0E84E036,Digital Wallet,False
2025-11-19T17:06:12,TXN-20260107195809656197-4ED091,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,261.15,261.15,Europe,CUST-B285D589,PayPal,False
2025-11-19T18:46:11,TXN-20260107195809574006-C259C3,PROD-ELE-0004,Tablet,Electronics,2,275.64,551.28,North America,CUST-70DDA88A,Credit Card,False
2025-11-19T19:26:48,TXN-20260107195810633513-3B9CD2,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,68.34,68.34,Middle East & Africa,CUST-BEAA52E8,Debit Card,False
2025-11-19T19:27:23,TXN-20260107195810549473-91A028,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,125.74,125.74,Asia Pacific,CUST-34BEB92A,Bank Transfer,False
2025-11-19T19:41:36,TXN-20260107195809884896-1C02BB,PROD-CLO-0010,Cap,Clothing,1,48.59,48.59,Asia Pacific,CUST-94C31D17,Credit Card,False
2025-11-19T19:43:22,TXN-20260107195809532994-57125F,PROD-FOO-0002,Green Tea,Food & Beverages,1,29.7,29.7,Asia Pacific,CUST-E6F746A3,Debit Card,False
2025-11-19T20:23:36,TXN-20260107195810349277-DEDC39,PROD-BOO-0005,Audiobook,Books & Media,1,90.96,90.96,Europe,CUST-1F5C116C,Credit Card,True
2025-11-19T20:46:50,TXN-20260107195810325302-E55237,PROD-CLO-0006,Hoodie,Clothing,1,32.93,32.93,Europe,CUST-03507105,Digital Wallet,False
2025-11-19T21:21:13,TXN-20260107195808975858-1E42AE,PROD-CLO-0006,Hoodie,Clothing,1,68.22,68.22,Europe,CUST-A93FD14D,Debit Card,False
2025-11-19T21:33:56,TXN-20260107195809275175-392F5C,PROD-ELE-0008,Gaming Console,Electronics,1,268.61,268.61,Asia Pacific,CUST-439001E0,Credit Card,False
2025-11-19T22:19:30,TXN-20260107195810526474-70D57A,PROD-ELE-0010,Keyboard,Electronics,1,353.63,353.63,Latin America,CUST-31F1735C,Debit Card,False
2025-11-19T22:39:31,TXN-20260107195809916782-8B2873,PROD-CLO-0002,Jeans,Clothing,1,59.07,59.07,Asia Pacific,CUST-2B58F666,Bank Transfer,False
2025-11-19T22:42:01,TXN-20260107195809191847-EAD446,PROD-ELE-0005,Smart Watch,Electronics,1,310.77,310.77,North America,CUST-9F1F64B1,Bank Transfer,False
2025-11-19T23:02:11,TXN-20260107195809757398-9ECA99,PROD-FOO-0009,Juice,Food & Beverages,3,14.78,44.34,Europe,CUST-9CFF86A4,Debit Card,False
2025-11-20T05:37:06,TXN-20260107195810144453-744D2D,PROD-CLO-0005,Dress,Clothing,1,86.79,86.79,North America,CUST-95B9AC12,Debit Card,False
2025-11-20T07:08:19,TXN-20260107195810014849-829B86,PROD-BOO-0006,E-Book Reader,Books & Media,2,31.58,63.16,Latin America,CUST-FA1F5C8B,PayPal,False
2025-11-20T07:39:48,TXN-20260107195809463092-DC0A78,PROD-HOM-0010,Vase,Home & Garden,3,128.14,384.42,North America,CUST-E31E577A,Bank Transfer,False
2025-11-20T08:06:32,TXN-20260107195810153529-D42B5A,PROD-ELE-0005,Smart Watch,Electronics,1,333.56,333.56,Latin America,CUST-C70E17BE,Digital Wallet,False
2025-11-20T09:01:28,TXN-20260107195810565309-3D678B,PROD-ELE-0001,Wireless Headphones,Electronics,1,285.66,285.66,Asia Pacific,CUST-DA4641E1,Credit Card,False
2025-11-20T10:54:11,TXN-20260107195810196414-653F27,PROD-SPO-0007,Tent,Sports & Outdoors,1,78.04,78.04,Europe,CUST-29761298,Bank Transfer,False
2025-11-20T11:37:58,TXN-20260107195808900375-00BB80,PROD-HOM-0008,Rug,Home & Garden,1,44.48,44.48,Europe,CUST-4E15C3F1,Bank Transfer,False
2025-11-20T11:46:56,TXN-20260107195809503211-F6A2BD,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,1,1.79,1.79,Europe,CUST-625F7537,Bank Transfer,False
2025-11-20T11:56:13,TXN-20260107195808941596-644681,PROD-BOO-0007,Art Book,Books & Media,1,17.17,17.17,Europe,CUST-AEB1AE8A,Credit Card,False
2025-11-20T12:05:26,TXN-20260107195808660536-1872B6,PROD-HOM-0010,Vase,Home & Garden,3,109.54,328.62,Latin America,CUST-FEF4E4F0,PayPal,False
2025-11-20T12:22:01,TXN-20260107195809978359-C8161F,PROD-FOO-0004,Energy Drink,Food & Beverages,4,27.75,111.0,Asia Pacific,CUST-177EA03E,Bank Transfer,False
2025-11-20T12:50:25,TXN-20260107195810217808-592FE7,PROD-CLO-0004,Sneakers,Clothing,1,48.24,48.24,Europe,CUST-D4A57E06,Bank Transfer,False
2025-11-20T12:51:53,TXN-20260107195809411862-16B192,PROD-CLO-0009,Boots,Clothing,1,49.66,49.66,North America,CUST-3D5CC803,Credit Card,False
2025-11-20T13:02:23,TXN-20260107195810409441-E2BC6C,PROD-HOM-0006,Kitchen Organizer,Home & Garden,5,116.14,580.7,Asia Pacific,CUST-D6963852,Digital Wallet,False
2025-11-20T13:52:38,TXN-20260107195810439329-2631FA,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,52.52,105.04,Asia Pacific,CUST-FF08A82E,Digital Wallet,False
2025-11-20T14:25:23,TXN-20260107195810352951-E3F021,PROD-SPO-0010,Jump Rope,Sports & Outdoors,1,93.03,93.03,Europe,CUST-7B13C925,Credit Card,False
2025-11-20T14:48:22,TXN-20260107195809316442-7CAEFB,PROD-ELE-0004,Tablet,Electronics,1,247.68,247.68,North America,CUST-23C4B4F6,Debit Card,False
2025-11-20T15:01:12,TXN-20260107195809250375-5B9B30,PROD-CLO-0003,Jacket,Clothing,4,49.43,197.72,Asia Pacific,CUST-EFC274DF,Digital Wallet,False
2025-11-20T15:03:55,TXN-20260107195808699841-625B75,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,362.08,362.08,North America,CUST-2B747AD4,Bank Transfer,False
2025-11-20T15:16:52,TXN-20260107195810478084-B75BA9,PROD-HOM-0008,Rug,Home & Garden,1,96.27,96.27,Asia Pacific,CUST-B991FE75,Bank Transfer,False
2025-11-20T15:54:58,TXN-20260107195809046521-C23FD4,PROD-CLO-0008,Sweater,Clothing,40,6.61,264.4,Asia Pacific,CUST-5B451070,Debit Card,True
2025-11-20T16:25:08,TXN-20260107195809032864-168CF2,PROD-SPO-0010,Jump Rope,Sports & Outdoors,1,104.03,104.03,Asia Pacific,CUST-6205B0BC,Digital Wallet,False
2025-11-20T16:33:03,TXN-20260107195809832886-F5B7C2,PROD-CLO-0007,Shorts,Clothing,24,178.25,4278.0,Europe,CUST-74711DFC,PayPal,True
2025-11-20T16:58:45,TXN-20260107195809517776-C49B59,PROD-FOO-0005,Snack Pack,Food & Beverages,1,17.04,17.04,North America,CUST-04DEC0A9,Credit Card,False
2025-11-20T17:04:44,TXN-20260107195809541841-602D54,PROD-ELE-0010,Keyboard,Electronics,1,67.99,67.99,Europe,CUST-B755FFDF,Digital Wallet,True
2025-11-20T17:11:13,TXN-20260107195809105726-14FF11,PROD-CLO-0009,Boots,Clothing,1,54.08,54.08,North America,CUST-F67875A3,Credit Card,False
